TCM_symptom_id,TCM_symptom_name,status,detail_url,reason
384,行步艰难,not_found,https://baike.duguji.cn/baike/w/%E8%A1%8C%E6%AD%A5%E8%89%B0%E9%9A%BE,HTTP 404: page does not exist
381,汗出不畅,not_found,https://baike.duguji.cn/baike/w/%E6%B1%97%E5%87%BA%E4%B8%8D%E7%95%85,HTTP 404: page does not exist
385,行经腹痛,not_found,https://baike.duguji.cn/baike/w/%E8%A1%8C%E7%BB%8F%E8%85%B9%E7%97%9B,HTTP 404: page does not exist
390,烘热,not_found,https://baike.duguji.cn/baike/w/%E7%83%98%E7%83%AD,HTTP 404: page does not exist
395,喉核肿大,not_found,https://baike.duguji.cn/baike/w/%E5%96%89%E6%A0%B8%E8%82%BF%E5%A4%A7,HTTP 404: page does not exist
394,喉核红肿,not_found,https://baike.duguji.cn/baike/w/%E5%96%89%E6%A0%B8%E7%BA%A2%E8%82%BF,HTTP 404: page does not exist
396,喉间痰鸣,not_found,https://baike.duguji.cn/baike/w/%E5%96%89%E9%97%B4%E7%97%B0%E9%B8%A3,HTTP 404: page does not exist
397,喉痛,not_found,https://baike.duguji.cn/baike/w/%E5%96%89%E7%97%9B,HTTP 404: page does not exist
399,喉中作响,not_found,https://baike.duguji.cn/baike/w/%E5%96%89%E4%B8%AD%E4%BD%9C%E5%93%8D,HTTP 404: page does not exist
401,呼吸道出血,not_found,https://baike.duguji.cn/baike/w/%E5%91%BC%E5%90%B8%E9%81%93%E5%87%BA%E8%A1%80,HTTP 404: page does not exist
402,呼吸气促,not_found,https://baike.duguji.cn/baike/w/%E5%91%BC%E5%90%B8%E6%B0%94%E4%BF%83,HTTP 404: page does not exist
413,活动障碍,not_found,https://baike.duguji.cn/baike/w/%E6%B4%BB%E5%8A%A8%E9%9A%9C%E7%A2%8D,HTTP 404: page does not exist
406,黄痰,not_found,https://baike.duguji.cn/baike/w/%E9%BB%84%E7%97%B0,HTTP 404: page does not exist
410,昏仆,not_found,https://baike.duguji.cn/baike/w/%E6%98%8F%E4%BB%86,HTTP 404: page does not exist
407,会阴少腹腰骶部疼痛,not_found,https://baike.duguji.cn/baike/w/%E4%BC%9A%E9%98%B4%E5%B0%91%E8%85%B9%E8%85%B0%E9%AA%B6%E9%83%A8%E7%96%BC%E7%97%9B,HTTP 404: page does not exist
437,急躁易怒,no_definition,https://baike.duguji.cn/baike/w/%E6%80%A5%E8%BA%81%E6%98%93%E6%80%92,raw page parsed but no definition found
424,肌肉酸麻,not_found,https://baike.duguji.cn/baike/w/%E8%82%8C%E8%82%89%E9%85%B8%E9%BA%BB,HTTP 404: page does not exist
420,肌肉红肿热痛,not_found,https://baike.duguji.cn/baike/w/%E8%82%8C%E8%82%89%E7%BA%A2%E8%82%BF%E7%83%AD%E7%97%9B,HTTP 404: page does not exist
414,肌肤红,not_found,https://baike.duguji.cn/baike/w/%E8%82%8C%E8%82%A4%E7%BA%A2,HTTP 404: page does not exist
416,肌肤下肿块一处,not_found,https://baike.duguji.cn/baike/w/%E8%82%8C%E8%82%A4%E4%B8%8B%E8%82%BF%E5%9D%97%E4%B8%80%E5%A4%84,HTTP 404: page does not exist
415,肌肤下肿块数处,not_found,https://baike.duguji.cn/baike/w/%E8%82%8C%E8%82%A4%E4%B8%8B%E8%82%BF%E5%9D%97%E6%95%B0%E5%A4%84,HTTP 404: page does not exist
418,肌肤肿块一处 推之能动,not_found,https://baike.duguji.cn/baike/w/%E8%82%8C%E8%82%A4%E8%82%BF%E5%9D%97%E4%B8%80%E5%A4%84%20%E6%8E%A8%E4%B9%8B%E8%83%BD%E5%8A%A8,HTTP 404: page does not exist
419,肌肉关节酸痛,not_found,https://baike.duguji.cn/baike/w/%E8%82%8C%E8%82%89%E5%85%B3%E8%8A%82%E9%85%B8%E7%97%9B,HTTP 404: page does not exist
421,肌肉剧痛,not_found,https://baike.duguji.cn/baike/w/%E8%82%8C%E8%82%89%E5%89%A7%E7%97%9B,HTTP 404: page does not exist
417,肌肤肿块数处,not_found,https://baike.duguji.cn/baike/w/%E8%82%8C%E8%82%A4%E8%82%BF%E5%9D%97%E6%95%B0%E5%A4%84,HTTP 404: page does not exist
422,肌肉麻木,not_found,https://baike.duguji.cn/baike/w/%E8%82%8C%E8%82%89%E9%BA%BB%E6%9C%A8,HTTP 404: page does not exist
429,肌痿无力,not_found,https://baike.duguji.cn/baike/w/%E8%82%8C%E7%97%BF%E6%97%A0%E5%8A%9B,HTTP 404: page does not exist
428,肌痩,not_found,https://baike.duguji.cn/baike/w/%E8%82%8C%E7%97%A9,HTTP 404: page does not exist
432,积滞不消,not_found,https://baike.duguji.cn/baike/w/%E7%A7%AF%E6%BB%9E%E4%B8%8D%E6%B6%88,HTTP 404: page does not exist
430,积聚痞块,not_found,https://baike.duguji.cn/baike/w/%E7%A7%AF%E8%81%9A%E7%97%9E%E5%9D%97,HTTP 404: page does not exist
433,积滞内停,not_found,https://baike.duguji.cn/baike/w/%E7%A7%AF%E6%BB%9E%E5%86%85%E5%81%9C,HTTP 404: page does not exist
436,急性起并半身不遂,not_found,https://baike.duguji.cn/baike/w/%E6%80%A5%E6%80%A7%E8%B5%B7%E5%B9%B6%E5%8D%8A%E8%BA%AB%E4%B8%8D%E9%81%82,HTTP 404: page does not exist
434,积滞胀满,not_found,https://baike.duguji.cn/baike/w/%E7%A7%AF%E6%BB%9E%E8%83%80%E6%BB%A1,HTTP 404: page does not exist
443,肩部疼痛重着,not_found,https://baike.duguji.cn/baike/w/%E8%82%A9%E9%83%A8%E7%96%BC%E7%97%9B%E9%87%8D%E7%9D%80,HTTP 404: page does not exist
441,肩背酸痛,not_found,https://baike.duguji.cn/baike/w/%E8%82%A9%E8%83%8C%E9%85%B8%E7%97%9B,HTTP 404: page does not exist
445,肩疼痛,not_found,https://baike.duguji.cn/baike/w/%E8%82%A9%E7%96%BC%E7%97%9B,HTTP 404: page does not exist
442,肩臂疼痛,not_found,https://baike.duguji.cn/baike/w/%E8%82%A9%E8%87%82%E7%96%BC%E7%97%9B,HTTP 404: page does not exist
448,舰血,not_found,https://baike.duguji.cn/baike/w/%E8%88%B0%E8%A1%80,HTTP 404: page does not exist
453,脚气浮肿,not_found,https://baike.duguji.cn/baike/w/%E8%84%9A%E6%B0%94%E6%B5%AE%E8%82%BF,HTTP 404: page does not exist
444,肩颈疼痛,not_found,https://baike.duguji.cn/baike/w/%E8%82%A9%E9%A2%88%E7%96%BC%E7%97%9B,HTTP 404: page does not exist
450,僵硬畸形,not_found,https://baike.duguji.cn/baike/w/%E5%83%B5%E7%A1%AC%E7%95%B8%E5%BD%A2,HTTP 404: page does not exist
459,津伤,not_found,https://baike.duguji.cn/baike/w/%E6%B4%A5%E4%BC%A4,HTTP 404: page does not exist
454,脚重,not_found,https://baike.duguji.cn/baike/w/%E8%84%9A%E9%87%8D,HTTP 404: page does not exist
462,筋骨痿软,not_found,https://baike.duguji.cn/baike/w/%E7%AD%8B%E9%AA%A8%E7%97%BF%E8%BD%AF,HTTP 404: page does not exist
458,疥癣瘙痒,not_found,https://baike.duguji.cn/baike/w/%E7%96%A5%E7%99%A3%E7%98%99%E7%97%92,HTTP 404: page does not exist
461,筋骨疼痛,not_found,https://baike.duguji.cn/baike/w/%E7%AD%8B%E9%AA%A8%E7%96%BC%E7%97%9B,HTTP 404: page does not exist
463,筋骨无力,not_found,https://baike.duguji.cn/baike/w/%E7%AD%8B%E9%AA%A8%E6%97%A0%E5%8A%9B,HTTP 404: page does not exist
464,筋骨瘀痛,not_found,https://baike.duguji.cn/baike/w/%E7%AD%8B%E9%AA%A8%E7%98%80%E7%97%9B,HTTP 404: page does not exist
467,筋扭伤,not_found,https://baike.duguji.cn/baike/w/%E7%AD%8B%E6%89%AD%E4%BC%A4,HTTP 404: page does not exist
466,筋脉拘挛,not_found,https://baike.duguji.cn/baike/w/%E7%AD%8B%E8%84%89%E6%8B%98%E6%8C%9B,HTTP 404: page does not exist
471,经初行不畅,not_found,https://baike.duguji.cn/baike/w/%E7%BB%8F%E5%88%9D%E8%A1%8C%E4%B8%8D%E7%95%85,HTTP 404: page does not exist
476,经行小腹冷痛,not_found,https://baike.duguji.cn/baike/w/%E7%BB%8F%E8%A1%8C%E5%B0%8F%E8%85%B9%E5%86%B7%E7%97%9B,HTTP 404: page does not exist
472,经寒不调,not_found,https://baike.duguji.cn/baike/w/%E7%BB%8F%E5%AF%92%E4%B8%8D%E8%B0%83,HTTP 404: page does not exist
474,经行量少,not_found,https://baike.duguji.cn/baike/w/%E7%BB%8F%E8%A1%8C%E9%87%8F%E5%B0%91,HTTP 404: page does not exist
475,经行痛减,not_found,https://baike.duguji.cn/baike/w/%E7%BB%8F%E8%A1%8C%E7%97%9B%E5%87%8F,HTTP 404: page does not exist
477,经行小腹疼痛,not_found,https://baike.duguji.cn/baike/w/%E7%BB%8F%E8%A1%8C%E5%B0%8F%E8%85%B9%E7%96%BC%E7%97%9B,HTTP 404: page does not exist
479,经行小腹胀痛,not_found,https://baike.duguji.cn/baike/w/%E7%BB%8F%E8%A1%8C%E5%B0%8F%E8%85%B9%E8%83%80%E7%97%9B,HTTP 404: page does not exist
478,经行小腹喜热,not_found,https://baike.duguji.cn/baike/w/%E7%BB%8F%E8%A1%8C%E5%B0%8F%E8%85%B9%E5%96%9C%E7%83%AD,HTTP 404: page does not exist
480,经量少有血块,not_found,https://baike.duguji.cn/baike/w/%E7%BB%8F%E9%87%8F%E5%B0%91%E6%9C%89%E8%A1%80%E5%9D%97,HTTP 404: page does not exist
485,经前乳胀,not_found,https://baike.duguji.cn/baike/w/%E7%BB%8F%E5%89%8D%E4%B9%B3%E8%83%80,HTTP 404: page does not exist
486,经前双乳胀痛,not_found,https://baike.duguji.cn/baike/w/%E7%BB%8F%E5%89%8D%E5%8F%8C%E4%B9%B3%E8%83%80%E7%97%9B,HTTP 404: page does not exist
487,经前疼痛加重,not_found,https://baike.duguji.cn/baike/w/%E7%BB%8F%E5%89%8D%E7%96%BC%E7%97%9B%E5%8A%A0%E9%87%8D,HTTP 404: page does not exist
488,经前头痛,not_found,https://baike.duguji.cn/baike/w/%E7%BB%8F%E5%89%8D%E5%A4%B4%E7%97%9B,HTTP 404: page does not exist
483,经前腹痛加剧,not_found,https://baike.duguji.cn/baike/w/%E7%BB%8F%E5%89%8D%E8%85%B9%E7%97%9B%E5%8A%A0%E5%89%A7,HTTP 404: page does not exist
481,经期腹痛,not_found,https://baike.duguji.cn/baike/w/%E7%BB%8F%E6%9C%9F%E8%85%B9%E7%97%9B,HTTP 404: page does not exist
489,经前性情急躁,not_found,https://baike.duguji.cn/baike/w/%E7%BB%8F%E5%89%8D%E6%80%A7%E6%83%85%E6%80%A5%E8%BA%81,HTTP 404: page does not exist
490,经前胸闷,not_found,https://baike.duguji.cn/baike/w/%E7%BB%8F%E5%89%8D%E8%83%B8%E9%97%B7,HTTP 404: page does not exist
493,经血紫暗,not_found,https://baike.duguji.cn/baike/w/%E7%BB%8F%E8%A1%80%E7%B4%AB%E6%9A%97,HTTP 404: page does not exist
491,经少色淡,not_found,https://baike.duguji.cn/baike/w/%E7%BB%8F%E5%B0%91%E8%89%B2%E6%B7%A1,HTTP 404: page does not exist
492,经水淋漓不净,not_found,https://baike.duguji.cn/baike/w/%E7%BB%8F%E6%B0%B4%E6%B7%8B%E6%BC%93%E4%B8%8D%E5%87%80,HTTP 404: page does not exist
495,惊风抽搐,not_found,https://baike.duguji.cn/baike/w/%E6%83%8A%E9%A3%8E%E6%8A%BD%E6%90%90,HTTP 404: page does not exist
504,精亏,not_found,https://baike.duguji.cn/baike/w/%E7%B2%BE%E4%BA%8F,HTTP 404: page does not exist
498,惊悸不宁,not_found,https://baike.duguji.cn/baike/w/%E6%83%8A%E6%82%B8%E4%B8%8D%E5%AE%81,HTTP 404: page does not exist
499,惊悸多梦,not_found,https://baike.duguji.cn/baike/w/%E6%83%8A%E6%82%B8%E5%A4%9A%E6%A2%A6,HTTP 404: page does not exist
506,精气不足,not_found,https://baike.duguji.cn/baike/w/%E7%B2%BE%E6%B0%94%E4%B8%8D%E8%B6%B3,HTTP 404: page does not exist
503,惊痫不安,not_found,https://baike.duguji.cn/baike/w/%E6%83%8A%E7%97%AB%E4%B8%8D%E5%AE%89,HTTP 404: page does not exist
514,颈项僵硬,not_found,https://baike.duguji.cn/baike/w/%E9%A2%88%E9%A1%B9%E5%83%B5%E7%A1%AC,HTTP 404: page does not exist
511,精溢,not_found,https://baike.duguji.cn/baike/w/%E7%B2%BE%E6%BA%A2,HTTP 404: page does not exist
512,颈肩部僵硬,not_found,https://baike.duguji.cn/baike/w/%E9%A2%88%E8%82%A9%E9%83%A8%E5%83%B5%E7%A1%AC,HTTP 404: page does not exist
507,精神不振,not_found,https://baike.duguji.cn/baike/w/%E7%B2%BE%E7%A5%9E%E4%B8%8D%E6%8C%AF,HTTP 404: page does not exist
510,精神忧郁,not_found,https://baike.duguji.cn/baike/w/%E7%B2%BE%E7%A5%9E%E5%BF%A7%E9%83%81,HTTP 404: page does not exist
516,颈项紧张不舒,not_found,https://baike.duguji.cn/baike/w/%E9%A2%88%E9%A1%B9%E7%B4%A7%E5%BC%A0%E4%B8%8D%E8%88%92,HTTP 404: page does not exist
515,颈项僵直,not_found,https://baike.duguji.cn/baike/w/%E9%A2%88%E9%A1%B9%E5%83%B5%E7%9B%B4,HTTP 404: page does not exist
520,胫膝酸软,not_found,https://baike.duguji.cn/baike/w/%E8%83%AB%E8%86%9D%E9%85%B8%E8%BD%AF,HTTP 404: page does not exist
518,颈椎病型头痛,not_found,https://baike.duguji.cn/baike/w/%E9%A2%88%E6%A4%8E%E7%97%85%E5%9E%8B%E5%A4%B4%E7%97%9B,HTTP 404: page does not exist
517,颈项疼痛,not_found,https://baike.duguji.cn/baike/w/%E9%A2%88%E9%A1%B9%E7%96%BC%E7%97%9B,HTTP 404: page does not exist
513,颈项活动不利,not_found,https://baike.duguji.cn/baike/w/%E9%A2%88%E9%A1%B9%E6%B4%BB%E5%8A%A8%E4%B8%8D%E5%88%A9,HTTP 404: page does not exist
523,久病体弱,not_found,https://baike.duguji.cn/baike/w/%E4%B9%85%E7%97%85%E4%BD%93%E5%BC%B1,HTTP 404: page does not exist
527,久痢不止,not_found,https://baike.duguji.cn/baike/w/%E4%B9%85%E7%97%A2%E4%B8%8D%E6%AD%A2,HTTP 404: page does not exist
525,久咳不止,not_found,https://baike.duguji.cn/baike/w/%E4%B9%85%E5%92%B3%E4%B8%8D%E6%AD%A2,HTTP 404: page does not exist
528,久疟体虚,not_found,https://baike.duguji.cn/baike/w/%E4%B9%85%E7%96%9F%E4%BD%93%E8%99%9A,HTTP 404: page does not exist
530,久嗽不止,not_found,https://baike.duguji.cn/baike/w/%E4%B9%85%E5%97%BD%E4%B8%8D%E6%AD%A2,HTTP 404: page does not exist
532,久泻不止,not_found,https://baike.duguji.cn/baike/w/%E4%B9%85%E6%B3%BB%E4%B8%8D%E6%AD%A2,HTTP 404: page does not exist
533,久泻久痢,not_found,https://baike.duguji.cn/baike/w/%E4%B9%85%E6%B3%BB%E4%B9%85%E7%97%A2,HTTP 404: page does not exist
534,久泻脱肛,not_found,https://baike.duguji.cn/baike/w/%E4%B9%85%E6%B3%BB%E8%84%B1%E8%82%9B,HTTP 404: page does not exist
538,局部畏恶风寒,not_found,https://baike.duguji.cn/baike/w/%E5%B1%80%E9%83%A8%E7%95%8F%E6%81%B6%E9%A3%8E%E5%AF%92,HTTP 404: page does not exist
536,局部恶寒,not_found,https://baike.duguji.cn/baike/w/%E5%B1%80%E9%83%A8%E6%81%B6%E5%AF%92,HTTP 404: page does not exist
535,拘挛麻木,not_found,https://baike.duguji.cn/baike/w/%E6%8B%98%E6%8C%9B%E9%BA%BB%E6%9C%A8,HTTP 404: page does not exist
537,局部红肿,not_found,https://baike.duguji.cn/baike/w/%E5%B1%80%E9%83%A8%E7%BA%A2%E8%82%BF,HTTP 404: page does not exist
546,咳喘痛甚,not_found,https://baike.duguji.cn/baike/w/%E5%92%B3%E5%96%98%E7%97%9B%E7%94%9A,HTTP 404: page does not exist
543,倦怠乏力,not_found,https://baike.duguji.cn/baike/w/%E5%80%A6%E6%80%A0%E4%B9%8F%E5%8A%9B,HTTP 404: page does not exist
540,局部畏寒,not_found,https://baike.duguji.cn/baike/w/%E5%B1%80%E9%83%A8%E7%95%8F%E5%AF%92,HTTP 404: page does not exist
539,局部畏风寒,not_found,https://baike.duguji.cn/baike/w/%E5%B1%80%E9%83%A8%E7%95%8F%E9%A3%8E%E5%AF%92,HTTP 404: page does not exist
541,局部肿痛,not_found,https://baike.duguji.cn/baike/w/%E5%B1%80%E9%83%A8%E8%82%BF%E7%97%9B,HTTP 404: page does not exist
547,咳呛阵作,not_found,https://baike.duguji.cn/baike/w/%E5%92%B3%E5%91%9B%E9%98%B5%E4%BD%9C,HTTP 404: page does not exist
548,咳甚而喘,not_found,https://baike.duguji.cn/baike/w/%E5%92%B3%E7%94%9A%E8%80%8C%E5%96%98,HTTP 404: page does not exist
550,咳嗽频作,not_found,https://baike.duguji.cn/baike/w/%E5%92%B3%E5%97%BD%E9%A2%91%E4%BD%9C,HTTP 404: page does not exist
551,咳嗽日久,not_found,https://baike.duguji.cn/baike/w/%E5%92%B3%E5%97%BD%E6%97%A5%E4%B9%85,HTTP 404: page does not exist
553,咳嗽痰盛,not_found,https://baike.duguji.cn/baike/w/%E5%92%B3%E5%97%BD%E7%97%B0%E7%9B%9B,HTTP 404: page does not exist
554,咳嗽有痰,not_found,https://baike.duguji.cn/baike/w/%E5%92%B3%E5%97%BD%E6%9C%89%E7%97%B0,HTTP 404: page does not exist
556,咳痰不爽,not_found,https://baike.duguji.cn/baike/w/%E5%92%B3%E7%97%B0%E4%B8%8D%E7%88%BD,HTTP 404: page does not exist
555,咳嗽阵作,not_found,https://baike.duguji.cn/baike/w/%E5%92%B3%E5%97%BD%E9%98%B5%E4%BD%9C,HTTP 404: page does not exist
557,咳痰不已,not_found,https://baike.duguji.cn/baike/w/%E5%92%B3%E7%97%B0%E4%B8%8D%E5%B7%B2,HTTP 404: page does not exist
559,咳痰色白,not_found,https://baike.duguji.cn/baike/w/%E5%92%B3%E7%97%B0%E8%89%B2%E7%99%BD,HTTP 404: page does not exist
558,咳痰带血,not_found,https://baike.duguji.cn/baike/w/%E5%92%B3%E7%97%B0%E5%B8%A6%E8%A1%80,HTTP 404: page does not exist
563,渴不思饮,not_found,https://baike.duguji.cn/baike/w/%E6%B8%B4%E4%B8%8D%E6%80%9D%E9%A5%AE,HTTP 404: page does not exist
574,口角流诞,not_found,https://baike.duguji.cn/baike/w/%E5%8F%A3%E8%A7%92%E6%B5%81%E8%AF%9E,HTTP 404: page does not exist
560,咳吐不爽,not_found,https://baike.duguji.cn/baike/w/%E5%92%B3%E5%90%90%E4%B8%8D%E7%88%BD,HTTP 404: page does not exist
571,口淡乏味,not_found,https://baike.duguji.cn/baike/w/%E5%8F%A3%E6%B7%A1%E4%B9%8F%E5%91%B3,HTTP 404: page does not exist
572,口多唾涎,not_found,https://baike.duguji.cn/baike/w/%E5%8F%A3%E5%A4%9A%E5%94%BE%E6%B6%8E,HTTP 404: page does not exist
568,口疮肿痛,not_found,https://baike.duguji.cn/baike/w/%E5%8F%A3%E7%96%AE%E8%82%BF%E7%97%9B,HTTP 404: page does not exist
570,口唇紫绀,not_found,https://baike.duguji.cn/baike/w/%E5%8F%A3%E5%94%87%E7%B4%AB%E7%BB%80,HTTP 404: page does not exist
586,口舌干燥,not_found,https://baike.duguji.cn/baike/w/%E5%8F%A3%E8%88%8C%E5%B9%B2%E7%87%A5,HTTP 404: page does not exist
582,口黏,not_found,https://baike.duguji.cn/baike/w/%E5%8F%A3%E9%BB%8F,HTTP 404: page does not exist
589,口舌肿痛,not_found,https://baike.duguji.cn/baike/w/%E5%8F%A3%E8%88%8C%E8%82%BF%E7%97%9B,HTTP 404: page does not exist
581,口糜烂,not_found,https://baike.duguji.cn/baike/w/%E5%8F%A3%E7%B3%9C%E7%83%82,HTTP 404: page does not exist
584,口腔溃疡久不收敛,not_found,https://baike.duguji.cn/baike/w/%E5%8F%A3%E8%85%94%E6%BA%83%E7%96%A1%E4%B9%85%E4%B8%8D%E6%94%B6%E6%95%9B,HTTP 404: page does not exist
588,口舌歪斜,not_found,https://baike.duguji.cn/baike/w/%E5%8F%A3%E8%88%8C%E6%AD%AA%E6%96%9C,HTTP 404: page does not exist
590,口生疮,not_found,https://baike.duguji.cn/baike/w/%E5%8F%A3%E7%94%9F%E7%96%AE,HTTP 404: page does not exist
591,口吐涎沫,not_found,https://baike.duguji.cn/baike/w/%E5%8F%A3%E5%90%90%E6%B6%8E%E6%B2%AB,HTTP 404: page does not exist
592,口喎,not_found,https://baike.duguji.cn/baike/w/%E5%8F%A3%E5%96%8E,HTTP 404: page does not exist
593,口眼涡斜,not_found,https://baike.duguji.cn/baike/w/%E5%8F%A3%E7%9C%BC%E6%B6%A1%E6%96%9C,HTTP 404: page does not exist
595,口燥,not_found,https://baike.duguji.cn/baike/w/%E5%8F%A3%E7%87%A5,HTTP 404: page does not exist
594,口喁,not_found,https://baike.duguji.cn/baike/w/%E5%8F%A3%E5%96%81,HTTP 404: page does not exist
596,口中甜腻,not_found,https://baike.duguji.cn/baike/w/%E5%8F%A3%E4%B8%AD%E7%94%9C%E8%85%BB,HTTP 404: page does not exist
603,劳嗽咯血,not_found,https://baike.duguji.cn/baike/w/%E5%8A%B3%E5%97%BD%E5%92%AF%E8%A1%80,HTTP 404: page does not exist
598,溃疡不敛,not_found,https://baike.duguji.cn/baike/w/%E6%BA%83%E7%96%A1%E4%B8%8D%E6%95%9B,HTTP 404: page does not exist
600,懒言,not_found,https://baike.duguji.cn/baike/w/%E6%87%92%E8%A8%80,HTTP 404: page does not exist
605,老年轻度认知障碍,not_found,https://baike.duguji.cn/baike/w/%E8%80%81%E5%B9%B4%E8%BD%BB%E5%BA%A6%E8%AE%A4%E7%9F%A5%E9%9A%9C%E7%A2%8D,HTTP 404: page does not exist
599,剌痛,not_found,https://baike.duguji.cn/baike/w/%E5%89%8C%E7%97%9B,HTTP 404: page does not exist
606,老年腰膝酸软,not_found,https://baike.duguji.cn/baike/w/%E8%80%81%E5%B9%B4%E8%85%B0%E8%86%9D%E9%85%B8%E8%BD%AF,HTTP 404: page does not exist
619,两腮肿痛,not_found,https://baike.duguji.cn/baike/w/%E4%B8%A4%E8%85%AE%E8%82%BF%E7%97%9B,HTTP 404: page does not exist
618,两腮肿,not_found,https://baike.duguji.cn/baike/w/%E4%B8%A4%E8%85%AE%E8%82%BF,HTTP 404: page does not exist
616,臁疮糜烂,not_found,https://baike.duguji.cn/baike/w/%E8%87%81%E7%96%AE%E7%B3%9C%E7%83%82,HTTP 404: page does not exist
610,冷汗自出,not_found,https://baike.duguji.cn/baike/w/%E5%86%B7%E6%B1%97%E8%87%AA%E5%87%BA,HTTP 404: page does not exist
623,淋沥疼痛,not_found,https://baike.duguji.cn/baike/w/%E6%B7%8B%E6%B2%A5%E7%96%BC%E7%97%9B,HTTP 404: page does not exist
617,两腮痛,not_found,https://baike.duguji.cn/baike/w/%E4%B8%A4%E8%85%AE%E7%97%9B,HTTP 404: page does not exist
620,两胁疼痛,not_found,https://baike.duguji.cn/baike/w/%E4%B8%A4%E8%83%81%E7%96%BC%E7%97%9B,HTTP 404: page does not exist
629,流产后出血,not_found,https://baike.duguji.cn/baike/w/%E6%B5%81%E4%BA%A7%E5%90%8E%E5%87%BA%E8%A1%80,HTTP 404: page does not exist
621,两胁胀痛,not_found,https://baike.duguji.cn/baike/w/%E4%B8%A4%E8%83%81%E8%83%80%E7%97%9B,HTTP 404: page does not exist
628,鳞屑多,not_found,https://baike.duguji.cn/baike/w/%E9%B3%9E%E5%B1%91%E5%A4%9A,HTTP 404: page does not exist
625,淋证涩痛,not_found,https://baike.duguji.cn/baike/w/%E6%B7%8B%E8%AF%81%E6%B6%A9%E7%97%9B,HTTP 404: page does not exist
630,流产后宫缩不良,not_found,https://baike.duguji.cn/baike/w/%E6%B5%81%E4%BA%A7%E5%90%8E%E5%AE%AB%E7%BC%A9%E4%B8%8D%E8%89%AF,HTTP 404: page does not exist
632,流黄涕,not_found,https://baike.duguji.cn/baike/w/%E6%B5%81%E9%BB%84%E6%B6%95,HTTP 404: page does not exist
631,流黄稠涕,not_found,https://baike.duguji.cn/baike/w/%E6%B5%81%E9%BB%84%E7%A8%A0%E6%B6%95,HTTP 404: page does not exist
636,流脓涕,not_found,https://baike.duguji.cn/baike/w/%E6%B5%81%E8%84%93%E6%B6%95,HTTP 404: page does not exist
633,流黄浊涕,not_found,https://baike.duguji.cn/baike/w/%E6%B5%81%E9%BB%84%E6%B5%8A%E6%B6%95,HTTP 404: page does not exist
639,流涕黏白,not_found,https://baike.duguji.cn/baike/w/%E6%B5%81%E6%B6%95%E9%BB%8F%E7%99%BD,HTTP 404: page does not exist
641,流浊涕,not_found,https://baike.duguji.cn/baike/w/%E6%B5%81%E6%B5%8A%E6%B6%95,HTTP 404: page does not exist
645,屡经流产,not_found,https://baike.duguji.cn/baike/w/%E5%B1%A1%E7%BB%8F%E6%B5%81%E4%BA%A7,HTTP 404: page does not exist
643,瘰疬未溃,not_found,https://baike.duguji.cn/baike/w/%E7%98%B0%E7%96%AC%E6%9C%AA%E6%BA%83,HTTP 404: page does not exist
646,麻痹瘙痒,not_found,https://baike.duguji.cn/baike/w/%E9%BA%BB%E7%97%B9%E7%98%99%E7%97%92,HTTP 404: page does not exist
649,麻木瘫痪,not_found,https://baike.duguji.cn/baike/w/%E9%BA%BB%E6%9C%A8%E7%98%AB%E7%97%AA,HTTP 404: page does not exist
648,麻木拘挛,not_found,https://baike.duguji.cn/baike/w/%E9%BA%BB%E6%9C%A8%E6%8B%98%E6%8C%9B,HTTP 404: page does not exist
653,脉细弱,not_found,https://baike.duguji.cn/baike/w/%E8%84%89%E7%BB%86%E5%BC%B1,HTTP 404: page does not exist
650,麻疹不透,not_found,https://baike.duguji.cn/baike/w/%E9%BA%BB%E7%96%B9%E4%B8%8D%E9%80%8F,HTTP 404: page does not exist
651,脉沉细,not_found,https://baike.duguji.cn/baike/w/%E8%84%89%E6%B2%89%E7%BB%86,HTTP 404: page does not exist
654,脉细涩,not_found,https://baike.duguji.cn/baike/w/%E8%84%89%E7%BB%86%E6%B6%A9,HTTP 404: page does not exist
661,毛发呈稀疏状脱落,not_found,https://baike.duguji.cn/baike/w/%E6%AF%9B%E5%8F%91%E5%91%88%E7%A8%80%E7%96%8F%E7%8A%B6%E8%84%B1%E8%90%BD,HTTP 404: page does not exist
660,毛发成片脱落,not_found,https://baike.duguji.cn/baike/w/%E6%AF%9B%E5%8F%91%E6%88%90%E7%89%87%E8%84%B1%E8%90%BD,HTTP 404: page does not exist
656,脉细弦,not_found,https://baike.duguji.cn/baike/w/%E8%84%89%E7%BB%86%E5%BC%A6,HTTP 404: page does not exist
663,毛发松动,not_found,https://baike.duguji.cn/baike/w/%E6%AF%9B%E5%8F%91%E6%9D%BE%E5%8A%A8,HTTP 404: page does not exist
667,眠差,not_found,https://baike.duguji.cn/baike/w/%E7%9C%A0%E5%B7%AE,HTTP 404: page does not exist
662,毛发干燥,not_found,https://baike.duguji.cn/baike/w/%E6%AF%9B%E5%8F%91%E5%B9%B2%E7%87%A5,HTTP 404: page does not exist
664,毛发油腻,not_found,https://baike.duguji.cn/baike/w/%E6%AF%9B%E5%8F%91%E6%B2%B9%E8%85%BB,HTTP 404: page does not exist
669,面浮肿,not_found,https://baike.duguji.cn/baike/w/%E9%9D%A2%E6%B5%AE%E8%82%BF,HTTP 404: page does not exist
