Herb_ID,Herb_cn_name,chp_detail_url,dayi_detail_url,chp_filled_fields,dayi_filled_fields,filled_values
HERB001683,粉葛,https://ydz.chp.org.cn/#/item?bookId=1&entryId=456,,UsePart|Properties|Meridians|Function|Indication,,"{""UsePart"": ""根"", ""Properties"": ""甘、辛，凉"", ""Meridians"": ""归脾、胃经"", ""Function"": ""解肌退热，生津止渴，透疹，升阳止泻，通经活络，解酒毒"", ""Indication"": ""用于外感发热头痛，项背强痛，口渴，消渴，麻疹不透，热痢，泄泻，眩晕头痛，中风偏瘫，胸痹心痛，酒毒伤中。""}"
HERB001702,蜂房,https://ydz.chp.org.cn/#/item?bookId=1&entryId=568,,Properties|Meridians,,"{""Properties"": ""甘，平"", ""Meridians"": ""归胃经""}"
HERB001705,蜂胶,https://ydz.chp.org.cn/#/item?bookId=1&entryId=569,,Properties|Meridians,,"{""Properties"": ""苦、辛，寒"", ""Meridians"": ""归脾、胃经""}"
HERB001706,蜂蜡,https://ydz.chp.org.cn/#/item?bookId=1&entryId=570,,Properties|Meridians,,"{""Properties"": ""甘，微温"", ""Meridians"": ""归脾经""}"
HERB001726,枫香脂,https://ydz.chp.org.cn/#/item?bookId=1&entryId=319,,Properties|Meridians,,"{""Properties"": ""辛、微苦，平"", ""Meridians"": ""归肺、脾经""}"
HERB001754,覆盆子,https://ydz.chp.org.cn/#/item?bookId=1&entryId=611,,Herb_latin_name|UsePart|Properties|Meridians|Function,,"{""Herb_latin_name"": ""RUBI FRUCTUS"", ""UsePart"": ""果实"", ""Properties"": ""甘、酸，温"", ""Meridians"": ""归肝、肾、膀胱经"", ""Function"": ""益肾固精缩尿，养肝明目""}"
HERB001773,泽兰,https://ydz.chp.org.cn/#/item?bookId=1&entryId=354,,UsePart|Properties|Meridians|Function|Indication,,"{""UsePart"": ""地上部分"", ""Properties"": ""苦、辛，微温"", ""Meridians"": ""归肝、脾经"", ""Function"": ""活血调经，祛瘀消痈，利水消肿"", ""Indication"": ""用于月经不调，经闭，痛经，产后瘀血腹痛，疮痈肿毒，水肿腹水。""}"
HERB001821,藁本,https://ydz.chp.org.cn/#/item?bookId=1&entryId=607,,Herb_latin_name|UsePart|Properties|Meridians|Function,,"{""Herb_latin_name"": ""LIGUSTICI RHIZOMA ET RADIX"", ""UsePart"": ""根茎"", ""Properties"": ""辛，温"", ""Meridians"": ""归膀胱经"", ""Function"": ""祛风，散寒，除湿，止痛""}"
HERB001852,高良姜,https://ydz.chp.org.cn/#/item?bookId=1&entryId=453,,Herb_latin_name|UsePart|Properties|Meridians|Function,,"{""Herb_latin_name"": ""ALPINIAE OFFICINARUM RHIZOMA"", ""UsePart"": ""根茎"", ""Properties"": ""辛，热"", ""Meridians"": ""归脾、胃经"", ""Function"": ""温胃止呕，散寒止痛""}"
HERB001861,高山辣根菜,https://ydz.chp.org.cn/#/item?bookId=1&entryId=452,,Properties|Meridians|Function|Indication,,"{""Properties"": ""苦、辛，寒"", ""Meridians"": ""归肺、肝经"", ""Function"": ""清热解毒，清肺止咳，止血，消肿"", ""Indication"": ""用于温病发热，肺热咳嗽，咯血，创伤出血，四肢浮肿。""}"
HERB001896,功劳木,https://ydz.chp.org.cn/#/item?bookId=1&entryId=124,,UsePart,,"{""UsePart"": ""茎""}"
HERB001901,枸骨叶,https://ydz.chp.org.cn/#/item?bookId=1&entryId=391,,Herb_latin_name|UsePart|Properties|Meridians|Function,,"{""Herb_latin_name"": ""ILICIS CORNUTAE FOLIUM"", ""UsePart"": ""叶"", ""Properties"": ""苦，凉"", ""Meridians"": ""归肝、肾经"", ""Function"": ""清热养阴，益肾，平肝""}"
HERB001952,瓜蒌,https://ydz.chp.org.cn/#/item?bookId=1&entryId=167,,Herb_latin_name|UsePart|Properties|Meridians|Function,,"{""Herb_latin_name"": ""TRICHOSANTHIS FRUCTUS"", ""UsePart"": ""成熟果实"", ""Properties"": ""甘、微苦，寒"", ""Meridians"": ""归肺、胃、大肠经"", ""Function"": ""清热涤痰，宽胸散结，润燥滑肠""}"
HERB001969,关黄柏,https://ydz.chp.org.cn/#/item?bookId=1&entryId=225,,Herb_latin_name|UsePart|Properties|Meridians|Function|Indication,,"{""Herb_latin_name"": ""PHELLODENDRI AMURENSIS CORTEX"", ""UsePart"": ""树皮"", ""Properties"": ""苦，寒"", ""Meridians"": ""归肾、膀胱经"", ""Function"": ""清热燥湿，泻火除蒸，解毒疗疮"", ""Indication"": ""用于湿热泻痢，黄疸尿赤，带下阴痒，热淋涩痛，脚气痿躄，骨蒸劳热，盗汗，遗精，疮疡肿毒，湿疹湿疮。盐关黄柏滋阴降火。用于阴虚火旺，盗汗骨蒸。""}"
HERB001981,贯叶金丝桃,https://ydz.chp.org.cn/#/item?bookId=1&entryId=358,,Herb_latin_name|UsePart|Properties|Meridians|Function|Indication,,"{""Herb_latin_name"": ""HYPERICI PERFORATI HERBA"", ""UsePart"": ""地上部分"", ""Properties"": ""辛，寒"", ""Meridians"": ""归肝经"", ""Function"": ""疏肝解郁，清热利湿，消肿通乳"", ""Indication"": ""用于肝气郁结，情志不畅，心胸郁闷，关节肿痛，乳痈，乳少。""}"
HERB002002,广藿香,https://ydz.chp.org.cn/#/item?bookId=1&entryId=62,,Herb_latin_name|UsePart|Properties|Meridians|Function,,"{""Herb_latin_name"": ""POGOSTEMONIS HERBA"", ""UsePart"": ""地上部分"", ""Properties"": ""辛，微温"", ""Meridians"": ""归脾、胃、肺经"", ""Function"": ""芳香化浊，和中止呕，发表解暑""}"
HERB002007,广金钱草,https://ydz.chp.org.cn/#/item?bookId=1&entryId=61,,Properties|Meridians,,"{""Properties"": ""甘、淡，凉"", ""Meridians"": ""归肝、肾、膀胱经""}"
HERB002040,广枣,https://ydz.chp.org.cn/#/item?bookId=1&entryId=60,,UsePart,,"{""UsePart"": ""成熟果实""}"
HERB002182,鹤虱,https://ydz.chp.org.cn/#/item?bookId=1&entryId=599,,UsePart,,"{""UsePart"": ""成熟果实""}"
HERB002172,合欢花,https://ydz.chp.org.cn/#/item?bookId=1&entryId=222,,Properties|Meridians,,"{""Properties"": ""甘，平"", ""Meridians"": ""归心、肝经""}"
HERB002189,核桃仁,https://ydz.chp.org.cn/#/item?bookId=1&entryId=439,,Properties|Meridians,,"{""Properties"": ""甘，温"", ""Meridians"": ""归肾、肺、大肠经""}"
HERB002209,黑豆,https://ydz.chp.org.cn/#/item?bookId=1&entryId=547,,Function|Indication,,"{""Function"": ""益精明目，养血祛风，利水，解毒"", ""Indication"": ""用于阴虚烦渴，头晕目昏，体虚多汗，肾虚腰痛，水肿尿少，痹痛拘挛，手足麻木，药食中毒。""}"
HERB002263,红豆蔻,https://ydz.chp.org.cn/#/item?bookId=1&entryId=236,,Properties|Meridians,,"{""Properties"": ""辛，温"", ""Meridians"": ""归脾、肺经""}"
HERB002267,红粉,https://ydz.chp.org.cn/#/item?bookId=1&entryId=238,,Properties|Meridians,,"{""Properties"": ""辛，热；有大毒"", ""Meridians"": ""归肺、脾经""}"
HERB002280,红花龙胆,https://ydz.chp.org.cn/#/item?bookId=1&entryId=233,,Properties|Meridians,,"{""Properties"": ""苦，寒"", ""Meridians"": ""归肝、胆经""}"
HERB002294,红景天,https://ydz.chp.org.cn/#/item?bookId=1&entryId=239,,Indication,,"{""Indication"": ""用于气虚血瘀，胸痹心痛，中风偏瘫，倦怠气喘。""}"
HERB002298,洪连,https://ydz.chp.org.cn/#/item?bookId=1&entryId=420,,Properties|Meridians|Function|Indication,,"{""Properties"": ""苦、甘，寒"", ""Meridians"": ""归肺、心、肝经"", ""Function"": ""清热，解毒，利湿，平肝，行血，调经"", ""Indication"": ""用于发热烦渴，肺热咳嗽，头痛眩晕，湿热黄疸，月经不调，药食中毒。""}"
HERB002309,红芪,https://ydz.chp.org.cn/#/item?bookId=1&entryId=234,,Herb_latin_name|UsePart|Properties|Meridians|Function,,"{""Herb_latin_name"": ""HEDYSARI RADIX"", ""UsePart"": ""根"", ""Properties"": ""甘，微温"", ""Meridians"": ""归肺、脾经"", ""Function"": ""补气升阳，固表止汗，利水消肿，生津养血，行滞通痹，托毒排脓，敛疮生肌""}"
HERB002319,红参,https://ydz.chp.org.cn/#/item?bookId=1&entryId=237,,UsePart,,"{""UsePart"": ""根""}"
HERB002339,厚朴,https://ydz.chp.org.cn/#/item?bookId=1&entryId=394,,Properties|Meridians,,"{""Properties"": ""苦、辛，温"", ""Meridians"": ""归脾、胃、肺、大肠经""}"
HERB002340,厚朴花,https://ydz.chp.org.cn/#/item?bookId=1&entryId=395,,Herb_latin_name|UsePart|Properties|Meridians|Function|Indication,,"{""Herb_latin_name"": ""MAGNOLIAE OFFICINALIS FLOS"", ""UsePart"": ""花蕾"", ""Properties"": ""苦，微温"", ""Meridians"": ""归脾、胃经"", ""Function"": ""芳香化湿，理气宽中"", ""Indication"": ""用于脾胃湿阻气滞，胸脘痞闷胀满，纳谷不香。""}"
HERB002343,厚朴花,https://ydz.chp.org.cn/#/item?bookId=1&entryId=395,,Properties|Meridians,,"{""Properties"": ""苦，微温"", ""Meridians"": ""归脾、胃经""}"
HERB002353,湖北贝母,https://ydz.chp.org.cn/#/item?bookId=1&entryId=553,,Properties|Meridians,,"{""Properties"": ""微苦，凉"", ""Meridians"": ""归肺、心经""}"
HERB002369,胡黄连,https://ydz.chp.org.cn/#/item?bookId=1&entryId=378,,Herb_latin_name|UsePart|Properties|Meridians|Function,,"{""Herb_latin_name"": ""PICRORHIZAE RHIZOMA"", ""UsePart"": ""根茎"", ""Properties"": ""苦，寒"", ""Meridians"": ""归肝、胃、大肠经"", ""Function"": ""退虚热，除疳热，清湿热""}"
HERB002376,胡芦巴,https://ydz.chp.org.cn/#/item?bookId=1&entryId=377,,Herb_latin_name|Properties|Meridians|Function,,"{""Herb_latin_name"": ""TRIGONELLAE SEMEN"", ""Properties"": ""苦，温"", ""Meridians"": ""归肾经"", ""Function"": ""温肾助阳，祛寒止痛""}"
HERB002446,华山参,https://ydz.chp.org.cn/#/item?bookId=1&entryId=215,,Herb_latin_name|UsePart|Properties|Meridians|Function,,"{""Herb_latin_name"": ""PHYSOCHLAINAE RADIX"", ""UsePart"": ""根"", ""Properties"": ""甘、微苦，温；有毒"", ""Meridians"": ""归肺、心经"", ""Function"": ""温肺祛痰，平喘止咳，安神镇惊""}"
HERB002472,槐花,https://ydz.chp.org.cn/#/item?bookId=1&entryId=563,,UsePart,,"{""UsePart"": ""花""}"
HERB002473,槐角,https://ydz.chp.org.cn/#/item?bookId=1&entryId=564,,UsePart|Indication,,"{""UsePart"": ""成熟果实"", ""Indication"": ""用于肠热便血，痔肿出血，肝热头痛，眩晕目赤。""}"
HERB002489,黄柏,https://ydz.chp.org.cn/#/item?bookId=1&entryId=482,,Indication,,"{""Indication"": ""用于湿热泻痢，黄疸尿赤，带下阴痒，热淋涩痛，脚气痿躄，骨蒸劳热，盗汗，遗精，疮疡肿毒，湿疹湿疮。盐黄柏滋阴降火。用于阴虚火旺，盗汗骨蒸。""}"
HERB002574,黄蜀葵花,https://ydz.chp.org.cn/#/item?bookId=1&entryId=483,,Properties|Meridians,,"{""Properties"": ""甘、寒"", ""Meridians"": ""归肾、膀胱经""}"
HERB002573,黄山药,https://ydz.chp.org.cn/#/item?bookId=1&entryId=477,,UsePart|Properties|Meridians,,"{""UsePart"": ""根茎"", ""Properties"": ""苦、微辛，平"", ""Meridians"": ""归胃、心经""}"
HERB002650,珍珠母,https://ydz.chp.org.cn/#/item?bookId=1&entryId=360,,Properties|Meridians,,"{""Properties"": ""咸，寒"", ""Meridians"": ""归肝、心经""}"
HERB002679,蒺藜,https://ydz.chp.org.cn/#/item?bookId=1&entryId=559,,UsePart|Properties|Meridians,,"{""UsePart"": ""成熟果实"", ""Properties"": ""辛、苦，微温；有小毒"", ""Meridians"": ""归肝经""}"
HERB002714,鸡血藤,https://ydz.chp.org.cn/#/item?bookId=1&entryId=297,,UsePart,,"{""UsePart"": ""藤茎""}"
HERB002835,僵蚕,https://ydz.chp.org.cn/#/item?bookId=1&entryId=598,,Properties|Meridians|Function|Indication,,"{""Properties"": ""咸、辛，平"", ""Meridians"": ""归肝、肺、胃经"", ""Function"": ""息风止痉，祛风止痛，化痰散结"", ""Indication"": ""用于肝风夹痰，惊痫抽搐，小儿急惊风，破伤风，中风口㖞，风热头痛，目赤咽痛，风疹瘙痒，发颐痄腮。""}"
HERB002852,焦槟榔,https://ydz.chp.org.cn/#/item?bookId=1&entryId=582,,Properties|Meridians,,"{""Properties"": ""苦、辛，温"", ""Meridians"": ""归胃、大肠经""}"
HERB002871,焦栀子,https://ydz.chp.org.cn/#/item?bookId=1&entryId=389,,Properties|Meridians|Function|Indication,,"{""Properties"": ""苦，寒"", ""Meridians"": ""归心、肺、三焦经"", ""Function"": ""凉血止血"", ""Indication"": ""用于血热吐血，衄血，尿血，崩漏。""}"
HERB002887,芥子,https://ydz.chp.org.cn/#/item?bookId=1&entryId=249,,Properties|Meridians,,"{""Properties"": ""辛，温"", ""Meridians"": ""归肺经""}"
HERB002893,锦灯笼,https://ydz.chp.org.cn/#/item?bookId=1&entryId=572,,Herb_latin_name|Properties|Meridians|Function|Indication,,"{""Herb_latin_name"": ""PHYSALIS CALYX SEU FRUCTUS"", ""Properties"": ""苦，寒"", ""Meridians"": ""归肺经"", ""Function"": ""清热解毒，利咽化痰，利尿通淋"", ""Indication"": ""用于咽痛音哑，痰热咳嗽，小便不利，热淋涩痛；外治天疱疮，湿疹。""}"
HERB002902,筋骨草,https://ydz.chp.org.cn/#/item?bookId=1&entryId=550,,Properties|Meridians,,"{""Properties"": ""苦，寒"", ""Meridians"": ""归肺经""}"
HERB002937,金钱草,https://ydz.chp.org.cn/#/item?bookId=1&entryId=340,,UsePart,,"{""UsePart"": ""全草""}"
HERB002941,金荞麦,https://ydz.chp.org.cn/#/item?bookId=1&entryId=338,,UsePart|Properties|Meridians,,"{""UsePart"": ""根茎"", ""Properties"": ""微辛、涩，凉"", ""Meridians"": ""归肺经""}"
HERB002954,金铁锁,https://ydz.chp.org.cn/#/item?bookId=1&entryId=341,,Properties|Meridians,,"{""Properties"": ""苦、辛，温；有小毒"", ""Meridians"": ""归肝经""}"
HERB002976,京大戟,https://ydz.chp.org.cn/#/item?bookId=1&entryId=349,,UsePart|Properties|Meridians,,"{""UsePart"": ""根"", ""Properties"": ""苦，寒；有毒"", ""Meridians"": ""归肺、脾、肾经""}"
HERB002986,荆芥穗,https://ydz.chp.org.cn/#/item?bookId=1&entryId=363,,Herb_latin_name|UsePart|Properties|Meridians|Function|Indication,,"{""Herb_latin_name"": ""SCHIZONEPETAE SPICA"", ""UsePart"": ""花"", ""Properties"": ""辛，微温"", ""Meridians"": ""归肺、肝经"", ""Function"": ""解表散风，透疹，消疮"", ""Indication"": ""用于感冒，头痛，麻疹，风疹，疮疡初起。""}"
HERB002991,金荞麦,https://ydz.chp.org.cn/#/item?bookId=1&entryId=338,,Herb_latin_name|UsePart|Properties|Meridians|Function|Indication,,"{""Herb_latin_name"": ""FAGOPYRI DIBOTRYIS RHIZOMA"", ""UsePart"": ""根茎"", ""Properties"": ""微辛、涩，凉"", ""Meridians"": ""归肺经"", ""Function"": ""清热解毒，排脓祛瘀"", ""Indication"": ""用于肺痈吐脓，肺热喘咳，乳蛾肿痛。""}"
HERB003000,救必应,https://ydz.chp.org.cn/#/item?bookId=1&entryId=492,,Properties|Meridians,,"{""Properties"": ""苦，寒"", ""Meridians"": ""归肺、胃、大肠、肝经""}"
HERB003004,韭菜子,https://ydz.chp.org.cn/#/item?bookId=1&entryId=400,,Properties|Meridians,,"{""Properties"": ""辛、甘，温"", ""Meridians"": ""归肝、肾经""}"
HERB003010,九里香,https://ydz.chp.org.cn/#/item?bookId=1&entryId=9,,Properties|Meridians,,"{""Properties"": ""辛、微苦，温；有小毒"", ""Meridians"": ""归肝、胃经""}"
HERB003028,橘红,https://ydz.chp.org.cn/#/item?bookId=1&entryId=604,,Herb_latin_name|Properties|Meridians|Function|Indication,,"{""Herb_latin_name"": ""CITRI EXOCARPIUM RUBRUM"", ""Properties"": ""辛、苦，温"", ""Meridians"": ""归肺、脾经"", ""Function"": ""理气宽中，燥湿化痰"", ""Indication"": ""用于咳嗽痰多，食积伤酒，呕恶痞闷。""}"
HERB003039,菊苣,https://ydz.chp.org.cn/#/item?bookId=1&entryId=489,,UsePart|Properties|Meridians,,"{""UsePart"": ""地上部分"", ""Properties"": ""微苦、咸，凉"", ""Meridians"": ""归肝、胆、胃经""}"
HERB003153,苦楝皮,https://ydz.chp.org.cn/#/item?bookId=1&entryId=314,,Herb_latin_name|UsePart|Properties|Meridians|Function,,"{""Herb_latin_name"": ""MELIAE CORTEX"", ""UsePart"": ""树皮"", ""Properties"": ""苦，寒；有毒"", ""Meridians"": ""归肝、脾、胃经"", ""Function"": ""杀虫，疗癣""}"
HERB003136,苦地丁,https://ydz.chp.org.cn/#/item?bookId=1&entryId=311,,Function,,"{""Function"": ""清热解毒，散结消肿""}"
HERB003159,苦木,https://ydz.chp.org.cn/#/item?bookId=1&entryId=309,,Properties|Meridians,,"{""Properties"": ""苦，寒；有小毒"", ""Meridians"": ""归肺、大肠经""}"
HERB003167,苦参,https://ydz.chp.org.cn/#/item?bookId=1&entryId=313,,Properties|Meridians,,"{""Properties"": ""苦，寒"", ""Meridians"": ""归心、肝、胃、大肠、膀胱经""}"
HERB003175,苦玄参,https://ydz.chp.org.cn/#/item?bookId=1&entryId=310,,Properties|Meridians,,"{""Properties"": ""苦，寒"", ""Meridians"": ""归肺、胃、肝经""}"
HERB003192,款冬花,https://ydz.chp.org.cn/#/item?bookId=1&entryId=526,,UsePart,,"{""UsePart"": ""花蕾""}"
HERB003232,辣椒,https://ydz.chp.org.cn/#/item?bookId=1&entryId=589,,Function,,"{""Function"": ""温中散寒，开胃消食""}"
HERB003291,雷丸,https://ydz.chp.org.cn/#/item?bookId=1&entryId=565,,UsePart,,"{""UsePart"": ""菌核""}"
HERB003269,狼毒,https://ydz.chp.org.cn/#/item?bookId=1&entryId=450,,Properties|Meridians,,"{""Properties"": ""辛，平；有毒"", ""Meridians"": ""归肝、脾经""}"
HERB003353,莲房,https://ydz.chp.org.cn/#/item?bookId=1&entryId=431,,UsePart|Properties|Meridians,,"{""UsePart"": ""花"", ""Properties"": ""苦、涩，温"", ""Meridians"": ""归肝经""}"
HERB003359,连钱草,https://ydz.chp.org.cn/#/item?bookId=1&entryId=264,,Herb_latin_name|UsePart|Properties|Meridians|Function,,"{""Herb_latin_name"": ""GLECHOMAE HERBA"", ""UsePart"": ""地上部分"", ""Properties"": ""辛、微苦，微寒"", ""Meridians"": ""归肝、肾、膀胱经"", ""Function"": ""利湿通淋，清热解毒，散瘀消肿""}"
HERB003360,连钱草,https://ydz.chp.org.cn/#/item?bookId=1&entryId=264,,Properties|Meridians,,"{""Properties"": ""辛、微苦，微寒"", ""Meridians"": ""归肝、肾、膀胱经""}"
HERB003384,两面针,https://ydz.chp.org.cn/#/item?bookId=1&entryId=263,,UsePart,,"{""UsePart"": ""根""}"
HERB003391,两头尖,https://ydz.chp.org.cn/#/item?bookId=1&entryId=262,,UsePart|Properties|Meridians,,"{""UsePart"": ""根茎"", ""Properties"": ""辛，热；有毒"", ""Meridians"": ""归脾经""}"
HERB003395,蓼大青叶,https://ydz.chp.org.cn/#/item?bookId=1&entryId=578,,UsePart|Properties|Meridians,,"{""UsePart"": ""叶"", ""Properties"": ""苦，寒"", ""Meridians"": ""归心、胃经""}"
HERB003416,赤芍,https://ydz.chp.org.cn/#/item?bookId=1&entryId=245,,UsePart|Properties|Meridians|Function|Indication,,"{""UsePart"": ""根"", ""Properties"": ""苦，微寒"", ""Meridians"": ""归肝经"", ""Function"": ""清热凉血，散瘀止痛"", ""Indication"": ""用于热入营血，温毒发斑，吐血衄血，目赤肿痛，肝郁胁痛，经闭痛经，癥瘕腹痛，跌扑损伤，痈肿疮疡。""}"
HERB003439,凌霄花,https://ydz.chp.org.cn/#/item?bookId=1&entryId=451,,UsePart,,"{""UsePart"": ""花""}"
HERB003444,灵芝,https://ydz.chp.org.cn/#/item?bookId=1&entryId=290,,Function,,"{""Function"": ""补气安神，止咳平喘""}"
HERB003478,龙胆,https://ydz.chp.org.cn/#/item?bookId=1&entryId=140,,Herb_latin_name|Properties|Meridians|Function,,"{""Herb_latin_name"": ""GENTIANAE RADIX ET RHIZOMA"", ""Properties"": ""苦，寒"", ""Meridians"": ""归肝、胆经"", ""Function"": ""清热燥湿，泻肝胆火""}"
HERB003485,龙脷叶,https://ydz.chp.org.cn/#/item?bookId=1&entryId=142,,Herb_latin_name|UsePart|Properties|Meridians|Function|Indication,,"{""Herb_latin_name"": ""SAUROPI FOLIUM"", ""UsePart"": ""叶"", ""Properties"": ""甘、淡，平"", ""Meridians"": ""归肺、胃经"", ""Function"": ""润肺止咳，通便"", ""Indication"": ""用于肺燥咳嗽，咽痛失音，便秘。""}"
HERB003504,漏芦,https://ydz.chp.org.cn/#/item?bookId=1&entryId=590,,Meridians,,"{""Meridians"": ""归胃经""}"
HERB003531,鹿角胶,https://ydz.chp.org.cn/#/item?bookId=1&entryId=509,,Indication,,"{""Indication"": ""用于肝肾不足所致的腰膝酸冷，阳痿遗精，虚劳羸瘦，崩漏下血，便血尿血，阴疽肿痛。""}"
HERB003529,鹿角,https://ydz.chp.org.cn/#/item?bookId=1&entryId=508,,Indication,,"{""Indication"": ""用于肾阳不足，阳痿遗精，腰脊冷痛，阴疽疮疡，乳痈初起，瘀血肿痛。""}"
HERB003573,罗布麻叶,https://ydz.chp.org.cn/#/item?bookId=1&entryId=327,,Herb_latin_name|UsePart|Properties|Meridians|Function|Indication,,"{""Herb_latin_name"": ""APOCYNI VENETI FOLIUM"", ""UsePart"": ""叶"", ""Properties"": ""甘、苦，凉"", ""Meridians"": ""归肝经"", ""Function"": ""平肝安神，清热利水"", ""Indication"": ""用于肝阳眩晕，心悸失眠，浮肿尿少。""}"
HERB003636,马鞭草,https://ydz.chp.org.cn/#/item?bookId=1&entryId=74,,Properties|Meridians,,"{""Properties"": ""苦，凉"", ""Meridians"": ""归肝、脾经""}"
HERB003680,马钱子粉,https://ydz.chp.org.cn/#/item?bookId=1&entryId=73,,Properties|Meridians,,"{""Properties"": ""苦，温；有大毒"", ""Meridians"": ""归肝、脾经""}"
HERB003730,满山红,https://ydz.chp.org.cn/#/item?bookId=1&entryId=574,,Function,,"{""Function"": ""止咳祛痰""}"
HERB003837,猫爪草,https://ydz.chp.org.cn/#/item?bookId=1&entryId=505,,UsePart,,"{""UsePart"": ""块根""}"
HERB003851,梅花,https://ydz.chp.org.cn/#/item?bookId=1&entryId=491,,UsePart|Properties|Meridians,,"{""UsePart"": ""花蕾"", ""Properties"": ""微酸，平"", ""Meridians"": ""归肝、胃、肺经""}"
HERB003945,马钱子,https://ydz.chp.org.cn/#/item?bookId=1&entryId=72,,Properties|Meridians|Function|Indication,,"{""Properties"": ""苦，温；有大毒"", ""Meridians"": ""归肝、脾经"", ""Function"": ""通络止痛，散结消肿"", ""Indication"": ""用于跌打损伤，骨折肿痛，风湿顽痹，麻木瘫痪，痈疽疮毒，咽喉肿痛。""}"
HERB003953,绵萆薢,https://ydz.chp.org.cn/#/item?bookId=1&entryId=524,,Herb_latin_name|UsePart|Properties|Meridians|Function,,"{""Herb_latin_name"": ""DIOSCOREAE SPONGIOSAE RHIZOMA"", ""UsePart"": ""根茎"", ""Properties"": ""苦，平"", ""Meridians"": ""归肾、胃经"", ""Function"": ""利湿去浊，祛风除痹""}"
HERB004009,木鳖子,https://ydz.chp.org.cn/#/item?bookId=1&entryId=94,,Herb_latin_name|Properties|Meridians|Function|Indication,,"{""Herb_latin_name"": ""MOMORDICAE SEMEN"", ""Properties"": ""苦、微甘，凉；有毒"", ""Meridians"": ""归肝、脾、胃经"", ""Function"": ""散结消肿，攻毒疗疮"", ""Indication"": ""用于疮疡肿毒，乳痈，瘰疬，痔瘘，干癣，秃疮。""}"
HERB004011,木鳖子,https://ydz.chp.org.cn/#/item?bookId=1&entryId=94,,Herb_latin_name|Properties|Meridians|Function,,"{""Herb_latin_name"": ""MOMORDICAE SEMEN"", ""Properties"": ""苦、微甘，凉；有毒"", ""Meridians"": ""归肝、脾、胃经"", ""Function"": ""散结消肿，攻毒疗疮""}"
HERB004015,母丁香,https://ydz.chp.org.cn/#/item?bookId=1&entryId=183,,Indication,,"{""Indication"": ""用于脾胃虚寒，呃逆呕吐，食少吐泻，心腹冷痛，肾虚阳痿。""}"
HERB004029,木蝴蝶,https://ydz.chp.org.cn/#/item?bookId=1&entryId=93,,Properties|Meridians,,"{""Properties"": ""苦、甘，凉"", ""Meridians"": ""归肺、肝、胃经""}"
HERB004040,牡荆叶,https://ydz.chp.org.cn/#/item?bookId=1&entryId=268,,UsePart|Properties|Meridians,,"{""UsePart"": ""叶"", ""Properties"": ""微苦、辛，平"", ""Meridians"": ""归肺经""}"
HERB004055,木棉花,https://ydz.chp.org.cn/#/item?bookId=1&entryId=92,,Function,,"{""Function"": ""清热利湿，解毒""}"
HERB004093,南鹤虱,https://ydz.chp.org.cn/#/item?bookId=1&entryId=384,,Herb_latin_name|Properties|Meridians|Function,,"{""Herb_latin_name"": ""CAROTAE FRUCTUS"", ""Properties"": ""苦、辛，平；有小毒"", ""Meridians"": ""归脾、胃经"", ""Function"": ""杀虫消积""}"
HERB004102,南沙参,https://ydz.chp.org.cn/#/item?bookId=1&entryId=382,,UsePart|Properties|Meridians,,"{""UsePart"": ""根"", ""Properties"": ""甘，微寒"", ""Meridians"": ""归肺、胃经""}"
HERB004118,南五味子,https://ydz.chp.org.cn/#/item?bookId=1&entryId=381,,Herb_latin_name|UsePart|Properties|Meridians|Function|Indication,,"{""Herb_latin_name"": ""SCHISANDRAE SPHENANTHERAE FRUCTUS"", ""UsePart"": ""成熟果实"", ""Properties"": ""酸、甘，温"", ""Meridians"": ""归肺、心、肾经"", ""Function"": ""收敛固涩，益气生津，补肾宁心"", ""Indication"": ""用于久嗽虚喘，梦遗滑精，遗尿尿频，久泻不止，自汗盗汗，津伤口渴，内热消渴，心悸失眠。""}"
HERB004129,闹羊花,https://ydz.chp.org.cn/#/item?bookId=1&entryId=350,,Properties|Meridians,,"{""Properties"": ""辛，温；有大毒"", ""Meridians"": ""归肝经""}"
HERB004242,女贞子,https://ydz.chp.org.cn/#/item?bookId=1&entryId=63,,UsePart,,"{""UsePart"": ""成熟果实""}"
HERB004251,藕节,https://ydz.chp.org.cn/#/item?bookId=1&entryId=610,,UsePart,,"{""UsePart"": ""根茎""}"
HERB004317,胖大海,https://ydz.chp.org.cn/#/item?bookId=1&entryId=413,,Properties|Meridians,,"{""Properties"": ""甘，寒"", ""Meridians"": ""归肺、大肠经""}"
HERB004362,片姜黄,https://ydz.chp.org.cn/#/item?bookId=1&entryId=108,,Properties|Meridians,,"{""Properties"": ""辛、苦，温"", ""Meridians"": ""归脾、肝经""}"
HERB004366,平贝母,https://ydz.chp.org.cn/#/item?bookId=1&entryId=143,,Properties|Meridians,,"{""Properties"": ""苦、甘，微寒"", ""Meridians"": ""归肺、心经""}"
HERB004462,千里光,https://ydz.chp.org.cn/#/item?bookId=1&entryId=47,,Meridians,,"{""Meridians"": ""归肺、肝经""}"
HERB004446,茜草,https://ydz.chp.org.cn/#/item?bookId=1&entryId=365,,UsePart,,"{""UsePart"": ""根""}"
HERB004461,千金子霜,https://ydz.chp.org.cn/#/item?bookId=1&entryId=49,,Properties|Meridians,,"{""Properties"": ""辛，温；有毒"", ""Meridians"": ""归肝、肾、大肠经""}"
