Herb_ID,Herb_cn_name,status,detail_url,reason
HERB001139,大叶帽柱木,not_found,,no exact pharmacopoeia herb result
HERB001145,大叶蛇葡萄,not_found,,no exact pharmacopoeia herb result
HERB001153,大叶香薷,not_found,,no exact pharmacopoeia herb result
HERB001150,大叶土木香,not_found,,no exact pharmacopoeia herb result
HERB001140,大叶南洋杉,not_found,,no exact pharmacopoeia herb result
HERB001143,大叶牛奶菜,not_found,,no exact pharmacopoeia herb result
HERB001166,大锥香茶菜,not_found,,no exact pharmacopoeia herb result
HERB001149,大叶藤黄,not_found,,no exact pharmacopoeia herb result
HERB001160,大一枝箭,not_found,,no exact pharmacopoeia herb result
HERB001151,大叶仙茅,not_found,,no exact pharmacopoeia herb result
HERB001173,代赭石,not_found,,no search results
HERB001168,大子买麻藤,not_found,,no exact pharmacopoeia herb result
HERB001155,大冶有木云香,not_found,,no exact pharmacopoeia herb result
HERB001170,大籽獐牙菜,not_found,,no exact pharmacopoeia herb result
HERB001152,大叶香茶菜,not_found,,no exact pharmacopoeia herb result
HERB001161,大一枝箭,not_found,,no exact pharmacopoeia herb result
HERB001178,淡红枪刀药,not_found,,no exact pharmacopoeia herb result
HERB001157,大叶紫玉盘,not_found,,no exact pharmacopoeia herb result
HERB001176,胆矾,not_found,,no search results
HERB001174,单瓣狗牙花,not_found,,no exact pharmacopoeia herb result
HERB001183,淡黄獐牙菜,not_found,,no exact pharmacopoeia herb result
HERB001163,大陨石,not_found,,no exact pharmacopoeia herb result
HERB001167,大籽筋骨草,not_found,,no exact pharmacopoeia herb result
HERB001162,大鱼鳔花,not_found,,no exact pharmacopoeia herb result
HERB001156,大叶芸香草,not_found,,no exact pharmacopoeia herb result
HERB001169,大籽雪胆,not_found,,no exact pharmacopoeia herb result
HERB001165,大皂荚,not_found,,no exact pharmacopoeia herb result
HERB001172,玳瑁,not_found,,no exact pharmacopoeia herb result
HERB001175,淡豆豉,ok_no_empty_fields,https://ydz.chp.org.cn/#/item?bookId=1&entryId=519,matched page but target columns already had values
HERB001177,单盖铁线蕨,not_found,,no exact pharmacopoeia herb result
HERB001180,淡黄苦马豆,not_found,,no exact pharmacopoeia herb result
HERB001187,丹爵床,not_found,,no exact pharmacopoeia herb result
HERB001171,玳玳花,not_found,,no exact pharmacopoeia herb result
HERB001179,淡黄巴豆,not_found,,no exact pharmacopoeia herb result
HERB001182,淡黄香茶菜,not_found,,no exact pharmacopoeia herb result
HERB001185,丹吉尔鸢尾,not_found,,no exact pharmacopoeia herb result
HERB001186,丹吉尔鸢尾,not_found,,no exact pharmacopoeia herb result
HERB001181,淡黄木犀草,not_found,,no exact pharmacopoeia herb result
HERB001217,倒扣草,not_found,,no search results
HERB001214,稻草,not_found,,no search results
HERB001219,倒卵叶蒲公英根,not_found,,no exact pharmacopoeia herb result
HERB001220,倒捻子,not_found,,no exact pharmacopoeia herb result
HERB001216,道孚香茶菜,not_found,,no exact pharmacopoeia herb result
HERB001195,单条草,not_found,,no exact pharmacopoeia herb result
HERB001194,单穗石松,not_found,,no exact pharmacopoeia herb result
HERB001218,倒卵叶伏石蕨,not_found,,no exact pharmacopoeia herb result
HERB001237,灯芯柳珊瑚,not_found,,no exact pharmacopoeia herb result
HERB001188,单粒小麦,not_found,,no exact pharmacopoeia herb result
HERB001226,德国龙胆草,not_found,,no exact pharmacopoeia herb result
HERB001223,倒叶瘤足蕨,not_found,,no search results
HERB001196,胆星,not_found,,no exact pharmacopoeia herb result
HERB001227,德国鸢尾,not_found,,no exact pharmacopoeia herb result
HERB001208,单子山楂,not_found,,no exact pharmacopoeia herb result
HERB001238,灯油藤子,not_found,,no exact pharmacopoeia herb result
HERB001199,单叶蔓荆子,not_found,,no exact pharmacopoeia herb result
HERB001198,单叶蔓荆,not_found,,no exact pharmacopoeia herb result
HERB001205,淡竹叶根,not_found,,no exact pharmacopoeia herb result
HERB001230,德拉梦的金丝桃,not_found,,no exact pharmacopoeia herb result
HERB001233,灯台树,not_found,,no exact pharmacopoeia herb result
HERB001234,灯台叶,not_found,,no exact pharmacopoeia herb result
HERB001231,德钦红景天,not_found,,no exact pharmacopoeia herb result
HERB001200,单叶新月蕨,not_found,,no exact pharmacopoeia herb result
HERB001241,地不容,not_found,,no search results
HERB001207,单子麻黄,not_found,,no exact pharmacopoeia herb result
HERB001212,党参芦头,not_found,,no exact pharmacopoeia herb result
HERB001243,地丁,not_found,,no exact pharmacopoeia herb result
HERB001252,地椒,not_found,,no search results
HERB001244,地耳草,not_found,,no exact pharmacopoeia herb result
HERB001258,地钱,not_found,,no search results
HERB001232,灯笼草,not_found,,no exact pharmacopoeia herb result
HERB001264,百步穿杨,not_found,,no search results
HERB001239,灯盏细辛,not_found,,no exact pharmacopoeia herb result
HERB001260,地虱,not_found,,no exact pharmacopoeia herb result
HERB001245,地枫,not_found,,no exact pharmacopoeia herb result
HERB001248,迪根金丝桃,not_found,,no exact pharmacopoeia herb result
HERB001272,地中海柏木,not_found,,no search results
HERB001242,地胆头,not_found,,no exact pharmacopoeia herb result
HERB001279,滇白珠树,not_found,,no exact pharmacopoeia herb result
HERB001275,地中海马桑,not_found,,no exact pharmacopoeia herb result
HERB001240,地蟞虫,not_found,,no exact pharmacopoeia herb result
HERB001253,地锦,not_found,,no exact pharmacopoeia herb result
HERB001259,地梢瓜,not_found,,no exact pharmacopoeia herb result
HERB001288,滇龙胆草,not_found,,no exact pharmacopoeia herb result
HERB001265,地棠草,not_found,,no exact pharmacopoeia herb result
HERB001263,地梭罗,not_found,,no exact pharmacopoeia herb result
HERB001289,滇牡丹,not_found,,no exact pharmacopoeia herb result
HERB001250,地瓜子,not_found,,no exact pharmacopoeia herb result
HERB001286,滇鸡骨常山,not_found,,no exact pharmacopoeia herb result
HERB001262,地梭罗,not_found,,no exact pharmacopoeia herb result
HERB001291,颠茄,not_found,,no exact pharmacopoeia herb result
HERB001290,滇南红厚壳,not_found,,no exact pharmacopoeia herb result
HERB001270,地羊鹊,not_found,,no exact pharmacopoeia herb result
HERB001267,地桃花,not_found,,no exact pharmacopoeia herb result
HERB001283,滇钩藤,not_found,,no exact pharmacopoeia herb result
HERB001266,棣棠花,not_found,,no exact pharmacopoeia herb result
HERB001298,吊灯树,not_found,,no exact pharmacopoeia herb result
HERB001284,滇黄精,not_found,,no exact pharmacopoeia herb result
HERB001282,淀粉,not_found,,no exact pharmacopoeia herb result
HERB001269,地下车轴草,not_found,,no exact pharmacopoeia herb result
HERB001297,滇紫草,not_found,,no exact pharmacopoeia herb result
HERB001295,滇藏木兰,not_found,,no exact pharmacopoeia herb result
HERB001302,钓樟枝叶,not_found,,no exact pharmacopoeia herb result
HERB001292,颠茄草,ok_no_empty_fields,https://ydz.chp.org.cn/#/item?bookId=1&entryId=603,matched page but target columns already had values
HERB001276,大毛蕊花,not_found,,no exact pharmacopoeia herb result
HERB001285,滇黄芩,not_found,,no exact pharmacopoeia herb result
HERB001319,东安那托利亚矢车菊,not_found,,no exact pharmacopoeia herb result
HERB001287,滇姜花,not_found,,no exact pharmacopoeia herb result
HERB001304,叠鞘石斛,not_found,,no exact pharmacopoeia herb result
HERB001294,滇西乌头,not_found,,no exact pharmacopoeia herb result
HERB001306,鼎湖钓樟,not_found,,no exact pharmacopoeia herb result
HERB001316,丁香油,not_found,,no exact pharmacopoeia herb result
HERB001300,吊岩风,not_found,,no exact pharmacopoeia herb result
HERB001322,东北多足蕨,not_found,,no exact pharmacopoeia herb result
HERB001320,暗花金挖耳,not_found,,no exact pharmacopoeia herb result
HERB001296,垫状卷柏,not_found,,no exact pharmacopoeia herb result
HERB001326,东北雷公藤,not_found,,no exact pharmacopoeia herb result
HERB001303,跌打老,not_found,,no exact pharmacopoeia herb result
HERB001308,丁茄,not_found,,no exact pharmacopoeia herb result
HERB001301,钓樟根皮,not_found,,no exact pharmacopoeia herb result
HERB001324,东北胡桃木,not_found,,no exact pharmacopoeia herb result
HERB001310,丁香根,not_found,,no exact pharmacopoeia herb result
HERB001325,东北蛔蒿,not_found,,no exact pharmacopoeia herb result
HERB001313,丁香罗勒油,not_found,,no exact pharmacopoeia herb result
HERB001312,丁香罗勒,not_found,,no exact pharmacopoeia herb result
HERB001321,东北刺人参,not_found,,no exact pharmacopoeia herb result
HERB001338,东方飞燕草,not_found,,no exact pharmacopoeia herb result
HERB001314,丁香树皮,not_found,,no exact pharmacopoeia herb result
HERB001317,丁香枝,not_found,,no exact pharmacopoeia herb result
HERB001328,东北牡蒿,not_found,,no exact pharmacopoeia herb result
HERB001340,东方钩藤,not_found,,no exact pharmacopoeia herb result
HERB001318,顶羽菊,not_found,,no exact pharmacopoeia herb result
HERB001343,东方荚果蕨,not_found,,no exact pharmacopoeia herb result
HERB001344,东方天仙子,not_found,,no exact pharmacopoeia herb result
HERB001341,东方狗牙花,not_found,,no exact pharmacopoeia herb result
HERB001349,东方洋地黄,not_found,,no exact pharmacopoeia herb result
HERB001347,东方西门菲草,not_found,,no search results
HERB001339,东方狗脊,not_found,,no exact pharmacopoeia herb result
HERB001354,东风桔叶子,not_found,,no exact pharmacopoeia herb result
HERB001359,东京巴豆,not_found,,no exact pharmacopoeia herb result
HERB001327,东北龙胆,not_found,,no exact pharmacopoeia herb result
HERB001331,东北延胡索,not_found,,no exact pharmacopoeia herb result
HERB001351,东非玛茜,not_found,,no exact pharmacopoeia herb result
HERB001357,冬瓜子,not_found,,no exact pharmacopoeia herb result
HERB001330,东北天南星,not_found,,no exact pharmacopoeia herb result
HERB001364,东南景天,not_found,,no exact pharmacopoeia herb result
HERB001367,东亚唐松草,not_found,,no exact pharmacopoeia herb result
HERB001342,东方核桃,not_found,,no exact pharmacopoeia herb result
HERB001311,丁香露,not_found,,no exact pharmacopoeia herb result
HERB001352,东风菜,not_found,,no exact pharmacopoeia herb result
HERB001366,冬青叶美登木,not_found,,no exact pharmacopoeia herb result
HERB001369,东亚紫金牛,not_found,,no exact pharmacopoeia herb result
HERB001373,豆包菌,not_found,,no exact pharmacopoeia herb result
HERB001370,剑麻,not_found,,no search results
HERB001334,东当归,not_found,,no exact pharmacopoeia herb result
HERB001350,东非决明,not_found,,no exact pharmacopoeia herb result
HERB001383,兜状荷包牡丹,not_found,,no exact pharmacopoeia herb result
HERB001372,豆瓣菜,not_found,,no search results
HERB001382,豆油,not_found,,no exact pharmacopoeia herb result
HERB001388,杜衡,not_found,,no search results
HERB001379,豆薯,not_found,,no search results
HERB001348,东方香可可,not_found,,no exact pharmacopoeia herb result
HERB001353,东风橘根,not_found,,no exact pharmacopoeia herb result
HERB001356,冬瓜仁,not_found,,no exact pharmacopoeia herb result
HERB001376,豆豉姜,not_found,,no exact pharmacopoeia herb result
HERB001399,杜鹃兰,not_found,,no exact pharmacopoeia herb result
HERB001375,豆豉草,not_found,,no exact pharmacopoeia herb result
HERB001362,东莨菪碱,not_found,,no exact pharmacopoeia herb result
HERB001389,杜虹花,not_found,,no exact pharmacopoeia herb result
HERB001397,杜鹃花,not_found,,no exact pharmacopoeia herb result
HERB001398,杜鹃花叶,not_found,,no search results
HERB001371,东瀛珊瑚木,not_found,,no exact pharmacopoeia herb result
HERB001377,豆腐柴,not_found,,no exact pharmacopoeia herb result
HERB001380,豆叶九里香,not_found,,no exact pharmacopoeia herb result
HERB001395,独角莲,not_found,,no exact pharmacopoeia herb result
HERB001408,杜宇鼠尾草,not_found,,no search results
HERB001363,冬淩草,not_found,,no exact pharmacopoeia herb result
HERB001396,杜茎山,not_found,,no exact pharmacopoeia herb result
HERB001385,毒扁豆,not_found,,no exact pharmacopoeia herb result
HERB001386,毒豆,not_found,,no exact pharmacopoeia herb result
HERB001390,毒胡萝卜,not_found,,no exact pharmacopoeia herb result
HERB001387,毒鹅膏,not_found,,no exact pharmacopoeia herb result
HERB001422,短梗胡枝子,not_found,,no exact pharmacopoeia herb result
HERB001391,毒花椒,not_found,,no exact pharmacopoeia herb result
HERB001400,毒马钱,not_found,,no exact pharmacopoeia herb result
HERB001417,短柄和叶澜,not_found,,no exact pharmacopoeia herb result
HERB001414,短瓣金莲花,not_found,,no exact pharmacopoeia herb result
HERB001402,毒芹根,not_found,,no exact pharmacopoeia herb result
HERB001432,短毛金线草根,not_found,,no exact pharmacopoeia herb result
HERB001433,短片藁本,not_found,,no exact pharmacopoeia herb result
HERB001401,毒漆藤,not_found,,no exact pharmacopoeia herb result
HERB001420,煅磁石,not_found,,no exact pharmacopoeia herb result
HERB001415,短棒石斛,not_found,,no exact pharmacopoeia herb result
HERB001419,断刺花椒,not_found,,no exact pharmacopoeia herb result
HERB001412,煅白矾,not_found,,no exact pharmacopoeia herb result
HERB001418,断翅黄芪,not_found,,no exact pharmacopoeia herb result
HERB001411,短茎古当归,not_found,,no exact pharmacopoeia herb result
HERB001429,煅龙骨,not_found,,no exact pharmacopoeia herb result
HERB001431,短毛独活,not_found,,no exact pharmacopoeia herb result
HERB001430,煅龙牡,not_found,,no exact pharmacopoeia herb result
HERB001421,短萼黄连,not_found,,no exact pharmacopoeia herb result
HERB001423,煅狗骨,not_found,,no exact pharmacopoeia herb result
HERB001442,椴树,not_found,,no exact pharmacopoeia herb result
HERB001428,煅龙齿,not_found,,no exact pharmacopoeia herb result
HERB001447,短小蛇根草,not_found,,no exact pharmacopoeia herb result
HERB001426,断节参,not_found,,no exact pharmacopoeia herb result
HERB001437,短柔毛飞燕草,not_found,,no exact pharmacopoeia herb result
HERB001434,端绒毛钩藤,not_found,,no exact pharmacopoeia herb result
HERB001444,短葶山麦冬,not_found,,no exact pharmacopoeia herb result
HERB001436,端绒毛大蓟,not_found,,no exact pharmacopoeia herb result
HERB001439,短柔毛止泻木,not_found,,no exact pharmacopoeia herb result
HERB001435,端绒毛钩藤,not_found,,no exact pharmacopoeia herb result
HERB001443,短碎胡椒,not_found,,no exact pharmacopoeia herb result
HERB001438,短柔毛马兜铃,not_found,,no exact pharmacopoeia herb result
HERB001462,对虾,not_found,,no search results
HERB001461,对生玛茜,not_found,,no exact pharmacopoeia herb result
HERB001445,煅瓦楞,not_found,,no exact pharmacopoeia herb result
HERB001452,短叶龙胆,not_found,,no exact pharmacopoeia herb result
HERB001446,短线小米草,not_found,,no exact pharmacopoeia herb result
HERB001470,钝形凹顶藻,not_found,,no exact pharmacopoeia herb result
HERB001459,煅自然铜,not_found,,no exact pharmacopoeia herb result
HERB001473,钝性鸡蛋花,not_found,,no search results
HERB001450,短叶假木贼,not_found,,no exact pharmacopoeia herb result
HERB001451,短叶绢蒿,not_found,,no exact pharmacopoeia herb result
HERB001449,短叶红豆杉,not_found,,no exact pharmacopoeia herb result
HERB001455,短叶罗汉松叶,not_found,,no exact pharmacopoeia herb result
HERB001471,遁形白叶藤,not_found,,no exact pharmacopoeia herb result
HERB001457,短叶山蚂蝗,not_found,,no exact pharmacopoeia herb result
HERB001467,对叶元胡,not_found,,no exact pharmacopoeia herb result
HERB001466,对叶榕,not_found,,no exact pharmacopoeia herb result
HERB001483,盾叶唐松草,not_found,,no exact pharmacopoeia herb result
HERB001460,短柱八角,not_found,,no exact pharmacopoeia herb result
HERB001464,对叶豆,not_found,,no exact pharmacopoeia herb result
HERB001486,盾叶茅膏菜,not_found,,no exact pharmacopoeia herb result
HERB001475,盾叶大戟,not_found,,no exact pharmacopoeia herb result
HERB001479,蹲野胡椒,not_found,,no exact pharmacopoeia herb result
HERB001468,钝苞雪莲,not_found,,no exact pharmacopoeia herb result
HERB001474,钝叶车轴草,not_found,,no exact pharmacopoeia herb result
HERB001465,对叶金腰,not_found,,no exact pharmacopoeia herb result
HERB001469,钝裂银莲花,not_found,,no exact pharmacopoeia herb result
HERB001496,多刺绿绒蒿,not_found,,no exact pharmacopoeia herb result
HERB001481,盾叶薯蓣,not_found,,no exact pharmacopoeia herb result
HERB001480,钝叶决明,not_found,,no exact pharmacopoeia herb result
HERB001463,堆心菊,not_found,,no exact pharmacopoeia herb result
HERB001484,钝叶土牛膝,not_found,,no exact pharmacopoeia herb result
HERB001502,多花菜豆,not_found,,no exact pharmacopoeia herb result
HERB001503,多花黑麦草,not_found,,no search results
HERB001509,多花水仙,not_found,,no exact pharmacopoeia herb result
HERB001478,蹲野桂皮,not_found,,no exact pharmacopoeia herb result
HERB001492,多次柴胡,not_found,,no exact pharmacopoeia herb result
HERB001510,多花藤黄,not_found,,no exact pharmacopoeia herb result
HERB001494,刺黄花稔,not_found,,no exact pharmacopoeia herb result
HERB001482,钝叶酸模,not_found,,no exact pharmacopoeia herb result
HERB001491,多齿千里光,not_found,,no exact pharmacopoeia herb result
HERB001490,多变小冠花,not_found,,no exact pharmacopoeia herb result
HERB001477,盾叶鬼臼,not_found,,no exact pharmacopoeia herb result
HERB001504,多花黄精,not_found,,no exact pharmacopoeia herb result
HERB001488,多被银莲花,not_found,,no exact pharmacopoeia herb result
HERB001500,多花八角莲,not_found,,no exact pharmacopoeia herb result
HERB001525,多岁罗汉松是,not_found,,no exact pharmacopoeia herb result
HERB001521,朵蕊白花菜,not_found,,no exact pharmacopoeia herb result
HERB001513,多花杨梅,not_found,,no exact pharmacopoeia herb result
HERB001497,多根乌头,not_found,,no exact pharmacopoeia herb result
HERB001505,多花蓝果树,not_found,,no exact pharmacopoeia herb result
HERB001518,多买南美肉豆蔻,not_found,,no exact pharmacopoeia herb result
HERB001506,多花山麻杆,not_found,,no exact pharmacopoeia herb result
HERB001528,剁碎鼠尾草,not_found,,no search results
HERB001529,剁碎豚草,not_found,,no search results
HERB001508,多花芍药,not_found,,no exact pharmacopoeia herb result
HERB001498,多果树,not_found,,no exact pharmacopoeia herb result
HERB001507,多花山麻根,not_found,,no exact pharmacopoeia herb result
HERB001533,惰性金发藓,not_found,,no search results
HERB001523,多舌飞蓬,not_found,,no exact pharmacopoeia herb result
HERB001537,多序岩黄耆,not_found,,no exact pharmacopoeia herb result
HERB001512,多花小波,not_found,,no exact pharmacopoeia herb result
HERB001517,多买钩藤,not_found,,no exact pharmacopoeia herb result
HERB001515,多裂委陵菜,not_found,,no exact pharmacopoeia herb result
HERB001527,多穗石柯叶,not_found,,no exact pharmacopoeia herb result
HERB001530,多头风轮菜,not_found,,no exact pharmacopoeia herb result
HERB001516,多裂乌头,not_found,,no exact pharmacopoeia herb result
HERB001514,多家草,not_found,,no exact pharmacopoeia herb result
HERB001534,多雄蕊领春木,not_found,,no exact pharmacopoeia herb result
HERB001544,多指阔苞菊,not_found,,no search results
HERB001535,多雄蕊商陆,not_found,,no exact pharmacopoeia herb result
HERB001549,多汁甜姐菜,not_found,,no exact pharmacopoeia herb result
HERB001532,多香果,not_found,,no exact pharmacopoeia herb result
HERB001554,鄂报春,not_found,,no search results
HERB001550,多汁甜姐草,not_found,,no exact pharmacopoeia herb result
HERB001522,多伞阿魏,not_found,,no exact pharmacopoeia herb result
HERB001536,多须公,not_found,,no exact pharmacopoeia herb result
HERB001538,多叶百脉根,not_found,,no exact pharmacopoeia herb result
HERB001539,多叶棘豆,not_found,,no exact pharmacopoeia herb result
HERB001542,多枝柴胡,not_found,,no exact pharmacopoeia herb result
HERB001543,多枝柽柳,not_found,,no exact pharmacopoeia herb result
HERB001570,峨眉唐松草,not_found,,no exact pharmacopoeia herb result
HERB001563,俄国西门菲草,not_found,,no search results
HERB001573,鹅绒委陵菜,not_found,,no exact pharmacopoeia herb result
HERB001565,俄勒冈荷包牡丹,not_found,,no exact pharmacopoeia herb result
HERB001541,多枝桉,not_found,,no exact pharmacopoeia herb result
HERB001540,多叶金丝桃,not_found,,no exact pharmacopoeia herb result
HERB001567,峨眉翠雀花,not_found,,no search results
HERB001580,莪术油,not_found,,no exact pharmacopoeia herb result
HERB001564,阿胶,ok_no_empty_fields,https://ydz.chp.org.cn/#/item?bookId=1&entryId=291,matched page but target columns already had values
HERB001546,多指龙血树,not_found,,no exact pharmacopoeia herb result
HERB001576,鄂西香茶菜,not_found,,no exact pharmacopoeia herb result
HERB001557,鹅肠菜,not_found,,no exact pharmacopoeia herb result
HERB001552,多种芦荟提取物,not_found,,no exact pharmacopoeia herb result
HERB001551,多汁止疼黄,not_found,,no exact pharmacopoeia herb result
HERB001574,峨参,not_found,,no exact pharmacopoeia herb result
HERB001545,多枝龙胆,not_found,,no exact pharmacopoeia herb result
HERB001591,二七狗牙花,not_found,,no exact pharmacopoeia herb result
HERB001594,儿十蕊商陆,not_found,,no exact pharmacopoeia herb result
HERB001572,鹅绒藤,not_found,,no exact pharmacopoeia herb result
HERB001578,鹅掌藤,not_found,,no exact pharmacopoeia herb result
HERB001583,儿茶,ok_no_empty_fields,https://ydz.chp.org.cn/#/item?bookId=1&entryId=8,matched page but target columns already had values
HERB001571,峨眉野黄连,not_found,,no exact pharmacopoeia herb result
HERB001577,鹅掌草,not_found,,no exact pharmacopoeia herb result
HERB001597,耳形瘤足蕨,not_found,,no search results
HERB001582,耳草,not_found,,no exact pharmacopoeia herb result
HERB001585,二齿香科科,not_found,,no exact pharmacopoeia herb result
HERB001586,二次陨石,not_found,,no exact pharmacopoeia herb result
HERB001560,鹅膏,not_found,,no exact pharmacopoeia herb result
HERB001593,二色华鼠尾草,not_found,,no exact pharmacopoeia herb result
HERB001598,二星杨二兰,not_found,,no exact pharmacopoeia herb result
HERB001605,发菜,not_found,,no search results
HERB001608,法国蔷薇,not_found,,no search results
HERB001584,儿茶钩藤,not_found,,no exact pharmacopoeia herb result
HERB001612,番荔枝,not_found,,no search results
HERB001616,番茄,not_found,,no search results
HERB001614,番木瓜,not_found,,no search results
HERB001620,番石榴籽,not_found,,no exact pharmacopoeia herb result
HERB001600,二爷金罂粟,not_found,,no exact pharmacopoeia herb result
HERB001618,番石榴皮,not_found,,no exact pharmacopoeia herb result
HERB001589,二角多甲藻,not_found,,no exact pharmacopoeia herb result
HERB001588,二沟黄芪,not_found,,no exact pharmacopoeia herb result
HERB001611,繁华止泻木,not_found,,no exact pharmacopoeia herb result
HERB001601,耳叶牛皮消,not_found,,no exact pharmacopoeia herb result
HERB001609,法抗乌头,not_found,,no exact pharmacopoeia herb result
HERB001595,而行鸡血藤,not_found,,no exact pharmacopoeia herb result
HERB001596,二星金合欢,not_found,,no exact pharmacopoeia herb result
HERB001634,肥城酸浆,not_found,,no exact pharmacopoeia herb result
HERB001632,菲菜,not_found,,no exact pharmacopoeia herb result
HERB001607,法国金雀儿,not_found,,no exact pharmacopoeia herb result
HERB001644,菲律宾罗汉松,not_found,,no search results
HERB001636,飞猴面包果,not_found,,no exact pharmacopoeia herb result
HERB001627,防己叶菝葜,not_found,,no exact pharmacopoeia herb result
HERB001615,番木瓜叶,not_found,,no exact pharmacopoeia herb result
HERB001646,菲律宾肉豆蔻,not_found,,no exact pharmacopoeia herb result
HERB001602,二一拖包地钱,not_found,,no exact pharmacopoeia herb result
HERB001655,飞燕草,not_found,,no search results
HERB001629,芳香堆心菊,not_found,,no exact pharmacopoeia herb result
HERB001619,番石榴叶,not_found,,no exact pharmacopoeia herb result
HERB001623,防风花,not_found,,no exact pharmacopoeia herb result
HERB001645,菲律宾千里光,not_found,,no exact pharmacopoeia herb result
HERB001625,方海,not_found,,no exact pharmacopoeia herb result
HERB001635,飞蛾藤,not_found,,no exact pharmacopoeia herb result
HERB001651,菲律宾肉豆蔻,not_found,,no exact pharmacopoeia herb result
HERB001633,费城飞蓬,not_found,,no exact pharmacopoeia herb result
HERB001647,菲律宾罗汉松,not_found,,no search results
HERB001650,菲律宾千里光,not_found,,no exact pharmacopoeia herb result
HERB001624,防风叶,not_found,,no exact pharmacopoeia herb result
HERB001649,菲律宾千斤拔,not_found,,no exact pharmacopoeia herb result
HERB001653,腓尼基刺柏,not_found,,no search results
HERB001617,番石榴干,not_found,,no exact pharmacopoeia herb result
HERB001642,飞龙掌血,not_found,,no exact pharmacopoeia herb result
HERB001663,非洲橄榄,not_found,,no exact pharmacopoeia herb result
HERB001661,非洲番荔枝,not_found,,no exact pharmacopoeia herb result
HERB001660,非洲闭鞘姜,not_found,,no exact pharmacopoeia herb result
HERB001656,肥一点红,not_found,,no exact pharmacopoeia herb result
HERB001664,非洲格木,not_found,,no exact pharmacopoeia herb result
HERB001628,芳香白珠,not_found,,no exact pharmacopoeia herb result
HERB001669,非洲剑雪封喉,not_found,,no search results
HERB001659,非洲百子莲,not_found,,no exact pharmacopoeia herb result
HERB001668,非洲黄檀,not_found,,no exact pharmacopoeia herb result
HERB001671,非洲罗勒,not_found,,no exact pharmacopoeia herb result
HERB001673,非洲蛙,not_found,,no exact pharmacopoeia herb result
HERB001670,非洲枯木,not_found,,no exact pharmacopoeia herb result
HERB001638,飞蓟草,not_found,,no exact pharmacopoeia herb result
HERB001643,飞龙掌血,not_found,,no exact pharmacopoeia herb result
HERB001686,粪箕笃,not_found,,no search results
HERB001662,非洲防己,not_found,,no exact pharmacopoeia herb result
HERB001691,分路猪殃殃,not_found,,no search results
HERB001658,肥皂草,not_found,,no exact pharmacopoeia herb result
HERB001657,费约果,not_found,,no exact pharmacopoeia herb result
HERB001688,粉瘤菌,not_found,,no exact pharmacopoeia herb result
HERB001652,菲律宾石梓,not_found,,no exact pharmacopoeia herb result
HERB001693,分时唐松草,not_found,,no exact pharmacopoeia herb result
HERB001665,非洲钩藤,not_found,,no exact pharmacopoeia herb result
HERB001674,非洲止泻木,not_found,,no exact pharmacopoeia herb result
HERB001696,分支颇具,not_found,,no exact pharmacopoeia herb result
HERB001704,凤凰木,not_found,,no search results
HERB001677,粉芭蕉,not_found,,no exact pharmacopoeia herb result
HERB001672,非洲帽柱木,not_found,,no exact pharmacopoeia herb result
HERB001684,粉红色西番莲,not_found,,no exact pharmacopoeia herb result
HERB001681,分叉马钱子,not_found,,no exact pharmacopoeia herb result
HERB001680,分叉当归,not_found,,no exact pharmacopoeia herb result
HERB001715,凤尾蕨,not_found,,no exact pharmacopoeia herb result
HERB001707,凤梨,not_found,,no search results
HERB001685,粉红色西番莲,not_found,,no exact pharmacopoeia herb result
HERB001690,坟墓草,not_found,,no exact pharmacopoeia herb result
HERB001682,粉防己,not_found,,no exact pharmacopoeia herb result
HERB001709,风轮菜,not_found,,no exact pharmacopoeia herb result
HERB001700,蜂斗菜,not_found,,no exact pharmacopoeia herb result
HERB001694,粉团花,not_found,,no exact pharmacopoeia herb result
HERB001718,凤仙花,not_found,,no exact pharmacopoeia herb result
HERB001717,凤仙,not_found,,no exact pharmacopoeia herb result
HERB001719,凤仙透骨草,not_found,,no exact pharmacopoeia herb result
HERB001695,分心木,not_found,,no exact pharmacopoeia herb result
HERB001722,风箱树根,not_found,,no exact pharmacopoeia herb result
HERB001697,蜂巢草,not_found,,no exact pharmacopoeia herb result
HERB001724,风箱树叶,not_found,,no exact pharmacopoeia herb result
HERB001716,凤尾爬山虎,not_found,,no search results
HERB001720,枫香寄生,not_found,,no exact pharmacopoeia herb result
HERB001692,分肉层孔菌,not_found,,no exact pharmacopoeia herb result
HERB001721,枫香树,not_found,,no exact pharmacopoeia herb result
HERB001728,凤丫蕨,not_found,,no exact pharmacopoeia herb result
HERB001727,风信子,not_found,,no search results
HERB001714,凤尾茶,not_found,,no exact pharmacopoeia herb result
HERB001733,佛甲草,not_found,,no search results
HERB001723,枫香树皮,not_found,,no exact pharmacopoeia herb result
HERB001710,风毛菊,not_found,,no exact pharmacopoeia herb result
HERB001708,风铃草,not_found,,no exact pharmacopoeia herb result
HERB001740,浮海石,not_found,,no exact pharmacopoeia herb result
HERB001744,福橘,not_found,,no exact pharmacopoeia herb result
HERB001748,弗雷是杜鹃花,not_found,,no search results
HERB001742,弗吉尼亚狗脊蕨,not_found,,no exact pharmacopoeia herb result
HERB001731,紫菀花,not_found,,no exact pharmacopoeia herb result
HERB001729,凤眼草,not_found,,no exact pharmacopoeia herb result
